StateCode,YearMonth,PCP,TAVG,PDSI
20,201209,2.57,58.4,-2.36
20,201210,4.66,47.5,-1.36
20,201211,0.99,36.2,-2.11
20,201212,2.45,30.4,0.11
20,201301,3.3,23,1.2
20,201302,2.28,20.9,1.64
20,201303,1.36,27.8,1.05
20,201304,5.72,39.5,3.1
20,201305,3.59,56.5,2.9
20,201306,3.68,63.8,2.79
20,201307,3.54,68.8,3.01
20,201308,3,66.6,2.63
20,201309,1.92,59.5,1.48
20,201310,3.82,48.8,1.73
20,201311,3.83,34.2,2.39
20,201312,2.19,19.3,2.4
20,201401,2.21,12.3,2.5
20,201402,1.58,12.7,2.3
20,201403,1.39,21,1.65
20,201404,3.82,41.2,2.32
20,201405,3.53,54.6,2.31
20,201406,3.82,65.2,2.25
20,201407,3.46,64.8,2.68
20,201408,3.56,66,2.76
20,201409,3.92,58.8,2.86
20,201410,4.09,47.5,3.58
20,201411,3.51,30.3,4.43
20,201412,1.77,28.2,-0.01
20,201501,1.28,16.6,-0.31
20,201502,0.97,8,-0.67
20,201503,0.87,28.6,-1.36
20,201504,2.46,43.2,-1.39
20,201505,4.14,57.2,-0.85
20,201506,4.06,62.5,-0.27
20,201507,2.49,67.9,-0.32
20,201508,3.31,66.9,-0.23
20,201509,2.91,64.6,-0.85
20,201510,2.46,48.9,-1.05
20,201511,3.06,41.3,-1.25
20,201512,3.73,35.6,0.87
21,199201,0.65,17.1,3.06
21,199202,0.65,22.5,2.92
21,199203,1.29,29.6,2.79
21,199204,1.92,39,2.58
21,199205,2.03,57.3,1.51
21,199206,3.86,61.3,1.35
21,199207,4.08,61.8,1.93
21,199208,4.23,62.3,2.49
21,199209,2.88,55.6,2.54
21,199210,1.13,43.8,2.16
21,199211,1.69,26.9,2.46
21,199212,1.06,13.5,2.69
21,199301,0.96,8,2.82
21,199302,0.3,11.6,2.42
21,199303,0.96,25.5,2.09
21,199304,2.44,40.4,2.19
21,199305,4.37,53.6,2.79
21,199306,5.89,60.7,3.75
21,199307,6.28,66,5.24
21,199308,4.9,66.6,5.75
21,199309,2.11,51.6,5.37
21,199310,0.82,42.1,4.75
21,199311,1.66,25.2,4.98
21,199312,0.75,15.8,4.7
21,199401,0.96,-2.5,4.63
21,199402,0.57,6.3,4.26
21,199403,0.63,30.2,3.5
21,199404,3.3,41.9,3.88
21,199405,1.94,57,2.64
21,199406,4.94,65.8,2.64
21,199407,4.33,66.2,3.03
21,199408,3.58,63.9,3.01
21,199409,3.34,59.9,2.96
21,199410,2.8,48.6,3.14
21,199411,1.46,33.4,3.19
21,199412,0.38,20.4,2.81
21,199501,0.65,11.8,2.7
21,199502,0.51,12.8,2.48
21,199503,2.12,29,3.01
21,199504,2.01,37.1,2.96
21,199505,2.93,53.1,2.68
21,199506,2.26,68.4,1.21
21,199507,5.64,68.4,2.14
21,199508,4.62,69.5,2.41
21,199509,3,56,2.4
21,199510,3.71,44.1,3.33
21,199511,1.07,21.1,3.34
21,199512,0.99,12.3,3.42
21,199601,1.65,1,4.02
21,199602,0.72,12,3.84
21,199603,0.94,19.3,3.35
21,199604,1.06,36.5,2.71
21,199605,3.01,51.6,2.61
21,199606,3.71,65.3,2.13
21,199607,3.43,66.4,2.11
21,199608,2.65,67.4,1.38
21,199609,2.79,57.6,1.16
21,199610,3.36,45.2,1.78
21,199611,3.15,20.3,3.03
21,199612,1.3,8.8,3.38
21,199701,1.59,4.5,3.94
21,199702,0.3,15,3.42
21,199703,1.32,24,3.26
21,199704,1.47,38.8,2.74
21,199705,2.16,49.6,2.28
21,199706,4.18,67,1.95
21,199707,5.09,68,2.79
21,199708,2.96,64.9,2.46
21,199709,2.46,59.9,1.99
21,199710,2.41,46.3,2.07
21,199711,0.99,24.9,1.83
21,199712,0.27,23.9,1.37
21,199801,0.92,14,1.49
21,199802,1.08,28.8,1.86
21,199803,1.64,27.5,2.1
21,199804,1.56,46.8,1.21
21,199805,3.78,60.4,1.07
21,199806,5.36,62.1,1.81
21,199807,3.17,69,-0.03
21,199808,3.09,68.9,-0.33
21,199809,1.68,62.4,-1.18
21,199810,4.29,47.7,1.07
21,199811,1.66,31.9,1.42
21,199812,0.6,19.4,1.4
21,199901,1.15,7.6,1.81
21,199902,0.44,23.2,1.63
21,199903,1.22,30.4,1.58
21,199904,2.81,44.7,1.66
21,199905,4.94,56.8,2.42
21,199906,4.3,64.4,2.33
21,199907,5.62,71.3,3.3
21,199908,4.09,66.3,3.53
21,199909,3.38,56.4,3.78
21,199910,1.07,44.2,3.35
21,199911,0.32,37.6,2.52
21,199912,0.33,21.4,2.09
21,200001,0.58,10.3,1.97
21,200002,1.03,22.8,2.26
21,200003,1.21,36.4,1.81
21,200004,1.44,42.2,1.19
21,200005,3.65,56.7,1.25
21,200006,4.99,61.5,1.84
21,200007,3.79,68.6,1.99
21,200008,3.47,67.6,1.85
21,200009,1.53,56.6,1.09
21,200010,1.97,48.2,0.86
21,200011,3.39,28.4,2.14
21,200012,0.93,2.5,2.3
21,200101,0.83,16,2.37
21,200102,1.3,6.7,2.84
21,200103,0.55,24.2,2.16
21,200104,5.3,43.4,3.81
21,200105,4.06,56.6,3.85
21,200106,3.89,65.1,-0.11
21,200107,3.37,70.4,-0.13
21,200108,3.01,69.3,-0.58
21,200109,2.3,57.4,-0.87
21,200110,2.04,44.5,-0.8
21,200111,2.07,40.7,-0.79
21,200112,0.56,22.3,-0.98
21,200201,0.23,18.1,-1.38
21,200202,0.58,23.8,-1.44
21,200203,1.24,19.5,-1.43
21,200204,2.24,40.4,0.18
21,200205,2.28,49.8,0.04
21,200206,6.14,67,1.01
21,200207,4.94,72.2,1.7
21,200208,5.28,66.5,2.75
21,200209,2.35,60.5,2.38
21,200210,2.63,37.7,3.15
21,200211,0.26,27.8,-0.19
21,200212,0.42,21.2,-0.18
21,200301,0.23,10.1,-0.32
21,200302,0.44,9.9,-0.29
21,200303,0.89,25.8,-0.38
21,200304,2.05,43.4,-0.48
21,200305,3.57,54.3,0.31
21,200306,4.73,63.6,0.72
21,200307,3.19,68.8,-0.01
21,200308,1.41,70.2,-1.35
21,200309,2.9,57.9,-1.35
21,200310,1.14,47,-1.91
21,200311,0.96,26.6,-2.33
21,200312,0.69,20.6,-2.6
21,200401,0.76,5.1,-2.81
21,200402,0.82,16.7,-2.83
21,200403,1.55,30.9,-2.83
21,200404,1.37,43.7,-3.12
21,200405,5.63,51.2,1.73
21,200406,2.76,60.7,1.13
21,200407,4.19,66.7,1.58
21,200408,2.88,60.9,1.47
21,200409,5.52,62.1,2.62
21,200410,2.88,46.8,3.17
21,200411,0.63,34,2.81
21,200412,0.88,16.8,2.86
21,200501,1.39,7.6,3.31
21,200502,0.75,20.3,3.23
21,200503,0.78,26.2,2.68
21,200504,1.91,47.7,1.89
21,200505,4.06,52.4,2.42
21,200506,5.61,67.4,2.84
21,200507,2.59,70.6,2.11
21,200508,3.42,66.4,1.84
21,200509,4.46,61.6,2.31
21,200510,2.96,47.8,2.67
21,200511,2.57,32.2,3.57
21,200512,1.1,16.6,3.72
21,200601,0.5,24.1,3.39
21,200602,0.54,12.7,3.12
21,200603,1.69,29.4,3.27
21,200604,2.64,48.8,-0.15
21,200605,2.64,56.8,-0.54
21,200606,2.65,65.7,-1.36
21,200607,2,73.1,-2.49
21,200608,3.62,67.7,-2.54
21,200609,3.16,56.3,-2.28
21,200610,1.19,42.2,-2.5
21,200611,0.86,32,-2.95
21,200612,1.29,23.8,-2.72
21,200701,0.44,14.5,-3.07
21,200702,1.08,7.7,-2.83
21,200703,2.17,31.7,-2.22
21,200704,2.39,41.2,-1.77
21,200705,3.04,58.7,-1.9
21,200706,3.58,67.2,-2.17
21,200707,2.17,70.6,-2.84
21,200708,4.1,66.5,0.14
21,200709,4.05,59.2,0.54
21,200710,4.68,49.4,1.81
21,200711,0.28,30.4,1.32
21,200712,1.23,11.6,1.72
21,200801,0.21,8.5,1.37
21,200802,0.4,9.4,1.2
21,200803,0.77,23.5,0.85
21,200804,3.3,39.6,1.66
21,200805,2.82,51.5,1.56
21,200806,4.88,62.9,1.97
21,200807,2.99,68.4,1.67
21,200808,2.12,66.8,0.74
21,200809,3.36,58.7,0.83
21,200810,3.46,46,1.54
21,200811,1.55,30.8,1.79
21,200812,1.48,6.9,2.41
21,200901,0.6,2.2,2.3
21,200902,1.04,15,2.55
21,200903,2.6,26,3.44
21,200904,1.6,41.8,-0.31
21,200905,1.74,53.4,-0.97
21,200906,3.35,62.3,-1.18
21,200907,2.77,64.1,-1.26
21,200908,3.88,64.2,-0.84
21,200909,1.38,62.6,-1.83
21,200910,5.06,39.9,1.85
21,200911,0.75,37.8,1.45
21,200912,1.62,12,2.21
21,201001,0.89,8.8,2.34
21,201002,0.58,12.8,2.22
21,201003,0.95,35.8,-0.37
21,201004,1.35,50,-1.36
21,201005,3.15,56,-1.31
21,201006,5.21,63.8,0.61
21,201007,4.95,70.4,1.43
21,201008,4.55,70.2,1.89
21,201009,6.41,55,3.97
21,201010,2.25,49.1,3.98
21,201011,1.38,30.7,4.13
21,201012,1.77,11.5,4.73
21,201101,1.05,5,4.73
21,201102,0.68,13.2,4.44
21,201103,1.19,23.6,4.08
21,201104,2.7,41.6,4.05
21,201105,4.14,53.6,4.32
21,201106,4.18,63.4,4.04
21,201107,4.68,72.7,4.23
21,201108,2.73,68.2,-0.4
21,201109,1.21,57.5,-1.22
21,201110,0.98,49.9,-1.95
21,201111,0.34,32.9,-2.76
21,201112,0.47,22.7,-3.21
21,201201,0.56,18.4,-3.63
21,201202,1.18,22.4,-3.47
21,201203,1.63,41.8,-4.26
21,201204,2.76,45.5,-4
21,201205,5.96,58.3,-2.18
21,201206,4.36,66.8,-1.92
21,201207,3.28,74.3,-2
21,201208,2.04,66.7,-2.71
21,201209,0.61,57.3,-3.77
21,201210,1.88,43.2,-3.57
21,201211,0.87,30.9,-3.86
21,201212,1.04,16.8,-3.69
21,201301,1.01,11.4,-3.49
21,201302,1.16,13,0.14
21,201303,1.7,20.6,0.37
21,201304,3.05,34,1.43
21,201305,4.39,53.2,2.15
21,201306,5.22,63.9,2.61
21,201307,2.86,69,-0.2
21,201308,1.84,67.8,-1.18
21,201309,2.45,61.5,-1.59
21,201310,3.34,44.9,0.63
21,201311,0.62,27.6,0.14
21,201312,1.37,5,0.48
21,201401,0.8,2.3,0.59
21,201402,0.86,3.8,0.87
21,201403,0.87,19.6,0.64
21,201404,3.7,38.4,1.79
21,201405,3.51,54.3,1.88
21,201406,8.07,65,3.83
21,201407,2.5,66.7,-0.29
21,201408,3.72,67.1,-0.12
21,201409,2.36,58.5,-0.38
21,201410,1.19,46.2,-0.8
21,201411,0.81,21.4,-1.18
21,201412,0.73,20.4,-1.31
21,201501,0.49,13.7,-1.57
21,201502,0.47,5.6,-1.75
21,201503,0.6,30.7,-2.3
21,201504,1.39,44.6,-2.77
21,201505,5.3,54.2,1.3
21,201506,3.8,64.7,1.04
21,201507,4.07,69.5,1.34
21,201508,3.89,65.9,1.54
21,201509,2.71,63.8,1.08
21,201510,2.15,47.9,1
21,201511,2.68,36.5,1.63
21,201512,1.91,24.8,2.57
22,199201,5.23,44.3,-0.14
22,199202,4.99,52.1,-0.26
22,199203,4.69,55.8,-0.63
22,199204,3.22,62.6,-1.01
22,199205,1.76,69.4,-1.63
22,199206,6.75,76.1,0.88
22,199207,4.93,80.6,0.89
22,199208,7.06,76.2,2.34
22,199209,3.2,73.6,2.32
22,199210,1.84,63.3,1.96
22,199211,7.38,51.8,2.58
22,199212,4.96,47.9,2.17
22,199301,6.57,47.7,2.26
22,199302,3.39,47,1.55
22,199303,5.31,52.4,1.27
22,199304,5.29,59.1,1.33
22,199305,5.19,69.3,1.46
22,199306,4.4,78.3,1.48
22,199307,4.12,82.3,1.04
22,199308,4.34,81.4,1.01
22,199309,3.27,74.3,0.81
22,199310,4.02,63,1.06
22,199311,4.84,51.6,1.1
22,199312,4.34,46.1,0.72
22,199401,7.11,41.2,1.2
22,199402,5.14,49.4,1.06
22,199403,6.53,55.8,1.07
22,199404,4.42,65.6,0.7
22,199405,4.18,69.4,0.6
22,199406,6.22,79,1.25
22,199407,7.7,78.6,2.24
22,199408,2.27,78.1,1.97
22,199409,2.95,72.8,1.77
22,199410,5.57,64.7,2.4
22,199411,3.69,58.3,-0.28
22,199412,4.71,49.6,-0.5
22,199501,5.02,46.2,-0.52
22,199502,3.74,48.3,-0.87
22,199503,7.46,58.2,0.3
22,199504,7.49,64,0.83
22,199505,5.25,72.7,0.86
22,199506,2.92,76,-0.19
22,199507,4.87,81.3,-0.26
22,199508,3.93,82.6,-0.33
22,199509,1.76,74,-0.88
22,199510,3.93,63.8,0.26
22,199511,4.87,50.5,0.4
22,199512,6.21,45.7,0.58
22,199601,5.99,44.4,0.73
22,199602,2.82,48.2,-0.67
22,199603,5.88,51,-0.53
22,199604,5.7,60.8,-0.24
22,199605,2.29,74.4,-1.04
22,199606,4.74,77.6,0.11
22,199607,4.91,80.5,-0.13
22,199608,4.61,78.5,0.34
22,199609,4.48,72.9,0.67
22,199610,3.28,64,0.75
22,199611,4.34,53.8,0.64
22,199612,5.08,50.1,0.42
22,199701,6.48,45,0.71
22,199702,7.3,50.9,1.21
22,199703,5.35,60.4,0.71
22,199704,7.09,59.2,1.28
22,199705,7.1,68.9,1.97
22,199706,7.34,76,2.98
22,199707,4.11,81.3,2.57
22,199708,3.46,78.6,2.44
22,199709,2.58,75.6,1.87
22,199710,4.59,63.7,2.18
22,199711,4.27,50.4,1.99
22,199712,5.18,44.9,1.75
22,199801,9.29,48.7,2.6
22,199802,6,49.9,2.55
22,199803,5.75,54.9,-0.07
22,199804,5.35,62.2,0.1
22,199805,2.29,74.1,-0.81
22,199806,2.38,81.6,-1.65
22,199807,6.49,82.9,-1.46
22,199808,3.07,81.4,-1.89
22,199809,4.77,78.8,-1.64
22,199810,1.54,67.6,-2.09
22,199811,3.78,58,-2.2
22,199812,6.34,50.1,-1.89
22,199901,9.67,49.8,-0.58
22,199902,2.16,53.3,-1.5
22,199903,6.59,53.6,-1.14
22,199904,3.45,68,-1.62
22,199905,3.77,71.1,-1.68
22,199906,5.05,78.4,-1.15
22,199907,3.83,81.6,-1.37
22,199908,1.89,82.5,-2.09
22,199909,2.6,73.7,-2.25
22,199910,3.15,63.9,-2.02
22,199911,1.99,56.7,-2.56
22,199912,3.75,47.6,-2.86
22,200001,3.14,47.3,-3.23
22,200002,1.88,53.2,-3.96
22,200003,5.15,59.8,-3.96
22,200004,6.73,61.3,-3.08
22,200005,2.36,74.4,-3.57
22,200006,4.51,78.1,-3.18
22,200007,1.88,82.2,-3.99
22,200008,1.95,83.2,-4.71
22,200009,2.67,75.4,-4.7
22,200010,0.99,65.2,-4.93
22,200011,9.17,52.1,1.23
22,200012,4.21,38.4,0.89
22,200101,5.91,40.9,1.04
22,200102,5.71,52.5,1
22,200103,7.71,51.7,1.47
22,200104,3.48,66.8,0.78
22,200105,3.29,71.7,0.3
22,200106,6.58,76.6,1.17
22,200107,4.5,81,1.06
22,200108,5.86,79.7,1.92
22,200109,5.06,73,2.46
22,200110,5.61,61.1,3.27
22,200111,6.59,58.6,3.41
22,200112,5.98,50.8,3.12
22,200201,6.06,47.5,2.98
22,200202,3.42,46,2.22
22,200203,7.3,54.9,2.36
22,200204,2.84,66.7,1.42
22,200205,4.66,70.9,1.26
22,200206,3.23,77.8,0.95
22,200207,5.36,81.1,0.91
22,200208,4.02,80.1,0.92
22,200209,9.69,77.6,2.67
22,200210,8.05,67,4.1
22,200211,4.32,51.6,3.73
22,200212,7.13,46.6,3.79
22,200301,1.75,40.5,2.51
22,200302,8.83,46.7,3.36
22,200303,3.48,56.4,2.26
22,200304,5.11,64.3,1.99
22,200305,5.79,73,2.03
22,200306,8.01,76.6,3.22
22,200307,6.01,79.7,3.45
22,200308,4.89,80.6,3.87
22,200309,3.97,73.4,3.88
22,200310,2.5,64.5,3.5
22,200311,5.27,58.6,3.24
22,200312,3.37,44.9,2.4
22,200401,4.25,45.3,1.88
22,200402,8.44,45.4,2.69
22,200403,2.87,59.6,1.38
22,200404,4.07,62.3,1.02
22,200405,7.32,72.6,1.62
22,200406,9.65,77.4,3.33
22,200407,4.33,79.5,3.05
22,200408,4.09,76.8,3.25
22,200409,1.6,74.7,2.43
22,200410,5.12,70.2,2.62
22,200411,8.29,58.8,3.23
22,200412,5.78,45.5,3
22,200501,3.6,50.1,-0.54
22,200502,5.42,51.6,-0.47
22,200503,4.18,53.8,-0.9
22,200504,6.96,62.8,-0.33
22,200505,3.19,69.4,-0.61
22,200506,3.42,77.7,-0.67
22,200507,6.26,81,0.28
22,200508,6.95,82,1.31
22,200509,3.28,77.9,-0.1
22,200510,0.08,64.1,-0.91
22,200511,2.93,56.7,-1.31
22,200512,4.37,44.2,-1.49
22,200601,6.13,51.5,-1.22
22,200602,6.15,46,-0.76
22,200603,3.75,57.1,-1.38
22,200604,3.49,68.4,-1.84
22,200605,3.7,71.6,-1.93
22,200606,1.78,78.6,-2.42
22,200607,3.14,82,-3.03
22,200608,3.73,83,-3.18
22,200609,3.85,73,-2.81
22,200610,7.05,63.4,-1.34
22,200611,3.53,53.5,-1.41
22,200612,6.17,49,-1.12
22,200701,4.89,46.2,-1.12
22,200702,2.44,46,-1.74
22,200703,0.85,61.3,-3.22
22,200704,3.64,61,-3.35
22,200705,2.4,72.2,-3.69
22,200706,3.16,79.2,-3.74
22,200707,7.44,79.1,-2.69
22,200708,2.14,84.2,-3.11
22,200709,3.86,76.7,-2.88
22,200710,4.72,66.5,-2.19
22,200711,2.22,55.1,-2.59
22,200712,4.02,51.9,-2.85
22,200801,4.13,43.5,-2.83
22,200802,5.56,50.1,-2.46
22,200803,4.22,56.3,-2.75
22,200804,5.55,63,-2.34
22,200805,6.11,71.1,-1.67
22,200806,2.5,79.2,-1.97
22,200807,2.84,81.2,-2.56
22,200808,8.54,78.5,1.57
22,200809,5.95,74.1,2.37
22,200810,2.58,62.6,2.28
22,200811,3.26,52,1.81
22,200812,8.2,48.3,2.31
22,200901,3.7,45.1,1.66
22,200902,3.32,50.6,0.91
22,200903,8.32,57.6,1.37
22,200904,3.53,62.8,0.86
22,200905,8.69,71.8,1.91
22,200906,1.55,80.2,0.87
22,200907,6.98,79.4,1.25
22,200908,3.69,78.7,1.14
22,200909,7.86,75.8,2.32
22,200910,9.89,62.6,4.38
22,200911,2,54.7,3.3
22,200912,8.89,44.3,3.89
22,201001,5.14,40.6,0.03
22,201002,4.31,40.7,-0.12
22,201003,3.89,52.3,-0.62
22,201004,2.77,65.1,-1.2
22,201005,5.89,74.4,-0.89
22,201006,3.11,82.2,-1.23
22,201007,4.15,82.7,-1.6
22,201008,4.91,83.8,-1.41
22,201009,0.84,77,-2.33
22,201010,1.73,65,-2.56
22,201011,5.58,55.7,-2.09
22,201012,1.59,42.3,-2.84
22,201101,4.44,42.2,-2.73
22,201102,2.71,49.8,-3.18
22,201103,6.8,57.8,-2.73
22,201104,6.34,67,-2.28
22,201105,1.99,70.6,-2.77
22,201106,3.26,82.2,-3.11
22,201107,5.69,82.9,-2.95
22,201108,2.31,83,-3.53
22,201109,7.98,72.5,-1.76
22,201110,1.11,61.3,-1.87
22,201111,4.1,56.1,-1.83
22,201112,6.11,48,-1.49
22,201201,4.23,50.8,-1.72
22,201202,5.72,52.2,-1.46
22,201203,6.76,65.4,-1.5
22,201204,3.39,65.8,-1.87
22,201205,3.14,74.3,-2.25
22,201206,3.46,78.2,-2.26
22,201207,7.02,81.9,0.39
22,201208,8.71,79.5,2.16
22,201209,4.18,74.4,2.43
22,201210,3.18,62.1,2.51
22,201211,2.18,52,1.73
22,201212,7.2,51.6,1.92
22,201301,9.07,49.1,2.69
22,201302,7.12,49,2.97
22,201303,4,50.4,2.24
22,201304,6.62,62.1,2.43
22,201305,6.11,68.9,2.72
22,201306,4.15,78.9,2.5
22,201307,4.36,78.8,2.23
22,201308,3.28,79.6,1.94
22,201309,5.29,77,2.18
22,201310,2.27,65.4,1.75
22,201311,5.25,51.1,1.81
22,201312,5.41,46.7,1.62
22,201401,2.08,38.5,0.68
22,201402,6,46.3,0.9
22,201403,5.6,51.6,0.79
22,201404,8.86,62.7,1.66
22,201405,5.16,70.8,1.67
22,201406,6.96,78.6,2.47
22,201407,4.14,77.5,2.31
22,201408,3.71,79.8,2.36
22,201409,2.54,76.5,-0.32
22,201410,4.28,66.5,0.32
22,201411,3.17,48.8,-0.23
22,201412,5.72,50.2,-0.21
22,201501,4.7,43.8,-0.31
22,201502,4.09,41.9,-0.47
22,201503,6.4,57.7,0.02
22,201504,6.09,67,0.12
22,201505,6.18,72.3,0.5
22,201506,4.05,79.2,0.47
22,201507,4.4,82.8,-0.28
22,201508,3.14,80.1,-0.54
22,201509,1.58,76.3,-1.26
22,201510,5.26,66.5,0.54
22,201511,7.45,59.2,1.13
22,201512,7.23,56.7,1.26
23,199201,0.98,35.4,-0.31
23,199202,2.07,41.1,-0.34
23,199203,2.91,47,-0.56
23,199204,3.53,54.8,-0.58
23,199205,2.43,62.3,-1.19
23,199206,2.93,69.9,-1.44
23,199207,7.13,75.6,1.33
23,199208,2.37,69.9,1.15
23,199209,4.78,65.9,1.54
23,199210,1.44,56.1,0.98
23,199211,7.72,42,2.69
23,199212,3.46,34.2,3.04
23,199301,3.26,29.6,3.38
23,199302,1.97,30.7,3.12
23,199303,2.69,40.6,2.68
23,199304,4.36,51.2,2.8
23,199305,4.97,63.4,2.67
23,199306,6.35,72,3.03
23,199307,8.92,78.4,4.77
23,199308,4.25,77.4,4.76
23,199309,11.31,63.3,7.07
23,199310,2.33,53.5,6.46
23,199311,4.41,40.4,6.76
23,199312,1.79,35.2,6.01
23,199401,1.54,26.2,5.35
23,199402,2.11,32.5,4.95
23,199403,2.04,45.6,3.88
23,199404,9.41,55.5,5.6
23,199405,2.48,62.3,4.38
23,199406,3.73,75.1,3.58
23,199407,3.08,75.2,3.07
23,199408,3.67,73.7,2.79
23,199409,2.48,65.8,2.11
23,199410,3.17,58,1.74
23,199411,6.43,48.1,2.48
23,199412,1.94,38.2,2.17
23,199501,3.13,29.4,2.55
23,199502,1.43,36,2.07
23,199503,1.93,46.2,1.23
23,199504,5.14,53.6,1.69
23,199505,9.78,60.9,3.44
23,199506,5.4,71.6,3.44
23,199507,3.89,77.1,3.35
23,199508,3.49,79.9,-0.03
23,199509,2.33,64.8,-0.35
23,199510,1.81,57.4,-0.87
23,199511,1.67,40.5,-1.33
23,199512,2.05,32.8,-1.54
23,199601,2.48,27.7,-1.24
23,199602,0.55,35.4,-1.73
23,199603,2.78,38.2,-0.01
23,199604,4.5,52.3,0.4
23,199605,6.82,65.7,1.03
23,199606,3.94,72.8,0.77
23,199607,4.8,74.9,1.32
23,199608,2.85,74.8,1.12
23,199609,5.73,64.8,1.78
23,199610,2.94,56.6,1.73
23,199611,5.15,38.1,2.77
23,199612,1.14,34,2.19
23,199701,1.86,26.4,2.05
23,199702,4.26,37.4,2.9
23,199703,3.03,47,2.39
23,199704,3.74,50,2.36
23,199705,5.06,59.8,2.48
23,199706,4.02,71.5,2.15
23,199707,2.21,77.7,1.54
23,199708,4.13,73.8,1.58
23,199709,3.21,68.4,1.18
23,199710,3.42,56.9,1.05
23,199711,2.39,41.2,0.74
23,199712,2.48,34.1,0.67
23,199801,2.49,35.3,0.91
23,199802,2.96,41.2,1.17
23,199803,5.83,41.1,2.2
23,199804,4.09,54,2.15
23,199805,3.2,69.2,1.16
23,199806,7.27,73.6,1.86
23,199807,6.44,78,2.83
23,199808,2.38,76.8,2.35
23,199809,4.65,73.4,2.31
23,199810,5.66,58.6,2.98
23,199811,3.21,48.4,3.03
23,199812,1.69,36.4,2.6
23,199901,3.28,30.6,2.99
23,199902,2.27,42.4,2.68
23,199903,2.75,42.3,2.26
23,199904,6.01,56.9,2.79
23,199905,4.65,63.8,2.52
23,199906,4.78,72.6,2.38
23,199907,1.93,80,-0.6
23,199908,2.2,75.6,-1.15
23,199909,2.56,66.5,-1.51
23,199910,1.53,56.9,-2.13
23,199911,1.14,52,-3.18
23,199912,3.75,36.8,-2.98
23,200001,1.37,33,-3.23
23,200002,2.74,42.2,-3.02
23,200003,2.55,48.2,-3.17
23,200004,1.23,54.4,-3.78
23,200005,4.16,67.2,-3.86
23,200006,6.94,71.2,0.84
23,200007,4.05,76.1,1.11
23,200008,2.69,79.5,-0.27
23,200009,2.83,69,-0.59
23,200010,2.81,60.1,-0.86
23,200011,2.88,39.8,-0.87
23,200012,1.45,21.1,-1.19
23,200101,1.98,29.4,0.06
23,200102,4.39,34.3,1.23
23,200103,1.71,40.1,-0.5
23,200104,2.97,60.5,-1.03
23,200105,5.5,65.9,0.21
23,200106,5.91,71.7,0.7
23,200107,4.87,78.9,1.18
23,200108,2.98,77.2,1
23,200109,3.48,66.3,0.91
23,200110,4.36,55.8,1.3
23,200111,2.55,51.1,1.06
23,200112,2.91,38.5,1.28
23,200201,2.64,35.1,1.51
23,200202,1.42,37.3,1.11
23,200203,3.51,40.5,1.21
23,200204,4.6,57.3,1.3
23,200205,9.6,61.4,3
23,200206,2.95,74.7,-0.55
23,200207,3.11,79,-0.77
23,200208,3.74,76.9,-0.8
23,200209,1.94,70.8,-1.52
23,200210,3.54,53.1,-1.28
23,200211,0.84,42,-1.98
23,200212,2.32,35.7,-2.14
23,200301,0.59,27.4,-2.61
23,200302,2.46,31.2,-2.29
23,200303,2.3,44.6,-2.47
23,200304,4.04,56.7,0.02
23,200305,4.9,63.5,0.14
23,200306,4.72,69.2,0.37
23,200307,2.47,78.1,-0.3
23,200308,3.74,78.8,-0.32
23,200309,5.19,64.8,0.53
23,200310,2.24,57.2,0.22
23,200311,4.08,46.3,0.59
23,200312,3.3,36.2,1.05
23,200401,2.16,29.8,1.15
23,200402,0.93,33.1,0.63
23,200403,4.98,48.3,1.1
23,200404,3.43,56.2,0.81
23,200405,5.65,67,0.92
23,200406,3.47,70.8,0.61
23,200407,5.65,74.3,1.5
23,200408,5.21,70.7,2.35
23,200409,1.14,68.5,1.55
23,200410,4.76,58.4,1.98
23,200411,5.71,47.8,2.96
23,200412,1.44,34.7,2.47
23,200501,4.94,33.3,3.53
23,200502,2.37,40.1,3.29
23,200503,1.62,43.4,-0.65
23,200504,3.35,56.8,-0.83
23,200505,2.16,63.2,-1.54
23,200506,3.9,75.2,-1.71
23,200507,2.92,78,-1.88
23,200508,5.54,77.8,-1.2
23,200509,3.94,72,-1.24
23,200510,1.71,56.9,-1.73
23,200511,3.13,47.3,-1.86
23,200512,0.83,30.8,-2.47
23,200601,2.09,41.2,-2.54
23,200602,0.53,34.2,-3.01
23,200603,3.84,45.9,-2.57
23,200604,3.74,60.9,-2.61
23,200605,3.62,64.6,-2.71
23,200606,3.12,73.5,-2.88
23,200607,3.56,78.9,-2.67
23,200608,4.46,78.4,-2.25
23,200609,2.84,64.9,-2.26
23,200610,3.71,53.8,0.2
23,200611,3.5,46.5,0.3
23,200612,3,38.2,0.57
23,200701,2.86,31.7,1.01
23,200702,2.37,29.4,1.18
23,200703,2.69,53,-0.61
23,200704,3.77,52.3,-0.43
23,200705,5.15,68.3,-0.42
23,200706,5.11,73.4,-0.19
23,200707,2.31,75.9,-0.45
23,200708,3.24,81.3,-0.77
23,200709,3,70.5,-1.13
23,200710,3.95,60,-1
23,200711,1.16,45.2,-1.68
23,200712,3.97,33.2,0.36
23,200801,1.52,30.8,0.27
23,200802,4.47,31,1.49
23,200803,6.81,43.2,2.82
23,200804,6.6,52.2,3.74
23,200805,5.42,62.4,3.71
23,200806,6.98,73.5,4.1
23,200807,6.34,76.6,4.85
23,200808,2.54,73.9,4.33
23,200809,8.15,67.2,5.47
